This file contains the values from configuration/version of the experiment in an excel file under columns "WITH Needs & Values (just one trait for F1 and F2)" and classes between 1 and 4 and classes between 1 to 4 from  "Modality 2.4.2 (Descar.)". The excel file is "preprocessed files/OCEAN-Big-2.xlsx"
88016028	1
94408650	1
124254344	1
138381730	1
894808387	1
1574409936	1
1065776492	1
1588162976	1
1597898852	1
28086388	1
92256083	1
154030847	1
185097402	1
296319472	1
54673679	1
63080343	1
153168051	1
198253415	1
344000453	1
636675547	1
1619153983	1
43180458	1
137783313	1
360793798	1
548766597	1
1341425636	1
1704664106	1
1929809022	1
17806480	2
72771671	1
74776290	1
94069568	1
376879820	1
399972090	4
604430370	1
773726504	2
1174869060	1
95534983	1
111207064	1
133564039	1
269672755	1
1503230466	1
1662604596	1
43124735	1
563896772	1
1021825579	1
1705069327	1
1711830224	1
86561338	1
106979496	1
121158213	1
123530812	1
286549547	1
75746259	1
102717436	1
277245931	1
502786642	1
1513445378	1
1597816304	1
1629673561	1
1705075597	1
1969317824	3
69523626	1
395406805	1
704824094	1
1715603816	1
241101712	1
822909908	1
1610783240	1
79989142	1
88595898	1
89492277	1
97003228	1
1082215110	1
1109692266	1
1113049489	1
1162729628	1
115592426	1
118618498	1
132547999	1
146847270	1
238065021	2
258032705	1
317067899	1
357100696	1
519623407	1
1115772350	1
1280945942	2
1879824925	3
14128489	2
17453539	1
96797152	1
832909142	1
1293856740	1
1399037016	1
1456100773	1
1549000093	1
1579470715	2
1602863232	1
74984870	2
86331810	1
123491530	1
337065278	1
1175172799	1
1413038280	1
70113736	1
1559734404	2
1597795844	1
1841481014	1
81805884	1
144150511	1
162329057	2
320201775	1
961054086	1
1159230427	2
41157733	1
77913591	1
132576117	1
261216913	1
1171262540	1
30174676	1
50708133	1
80378256	1
107985062	1
120373248	1
123903674	1
131251989	1
301032173	1
465163515	1
1592132784	1
1620882618	1
1670289014	1
149023304	1
298938630	1
419433537	3
622062599	2
943068600	1
1496392568	1
1527751369	1
1704816942	1
71318122	1
76674373	1
115283358	1
193171372	1
1052284369	1
1404633632	2
1563553934	1
1592142024	1
19760270	1
29190592	1
75983757	1
78841239	1
116150073	2
1588157882	1
543207920	1
1231484029	1
1322911999	1
1871304199	1
61673391	2
197369098	2
607935619	3
710515212	1
1026130310	1
37928303	2
94343337	1
95655914	1
101701599	1
108330046	1
140822402	1
210500967	1
316546858	2
83874206	1
90817644	1
125878286	1
134141933	1
283516719	1
376075938	1
1200761106	1
1322771024	1
44565895	1
124204931	1
1563896917	1
73133761	1
88134490	1
94801966	1
138057436	2
150388277	1
161740619	1
445625990	2
1177894657	1
1592219599	1
1705072807	1
100392687	1
313783592	1
1704887563	1
1868708995	1
51657858	1
147696538	1
173064517	1
237403907	1
320149531	1
1478186630	1
1485825918	1
1493858515	1
1705100804	1
159402539	1
309543030	1
367766733	1
472979726	1
1342399172	2
1610799324	1
83763291	1
122105884	1
361913249	1
416638715	1
556238124	1
9909452	1
44148509	1
75203957	2
89142444	1
254405503	1
1401650874	1
1539236653	1
121068574	1
140308818	1
153383005	1
159389237	1
164970757	1
185232418	4
1329783578	1
40671414	1
41567638	1
137606960	1
239269162	1
324991510	1
366247774	1
619588289	2
906176959	2
1228758266	1
1352734856	1
1368782430	1
1718010674	1
14905139	1
45261768	1
56096879	2
103796498	1
171355483	1
1033997960	1
1413087770	1
1534328886	2
1899321416	1
46178290	1
104457825	1
138602218	1
212498477	1
214020805	1
411682714	1
773332458	1
1522932060	1
70183588	1
77221011	1
117466356	1
121224743	1
135092917	1
357234722	2
1175183929	1
1435942711	1
1895399130	1
1978602440	1
28857564	1
129747368	2
313479710	1
