This file contains the values from configuration/version of the experiment in an excel file under columns "Modality 1.1 OCEAN with weight". The excel file is "preprocessed files/OCEAN-Big-2.xlsx"
88016028	6
94408650	7
124254344	7
138381730	6
894808387	6
1574409936	6
1065776492	6
1588162976	7
1597898852	7
28086388	6
92256083	6
154030847	7
185097402	7
296319472	6
54673679	7
63080343	6
153168051	6
198253415	7
344000453	7
636675547	7
1619153983	6
43180458	7
137783313	6
360793798	7
548766597	7
1341425636	6
1704664106	6
1929809022	6
17806480	6
72771671	7
74776290	6
94069568	7
376879820	7
399972090	2
604430370	2
773726504	6
1174869060	7
95534983	6
111207064	6
133564039	6
269672755	7
1503230466	6
1662604596	6
43124735	6
563896772	6
1021825579	7
1705069327	6
1711830224	7
86561338	6
106979496	6
121158213	7
123530812	6
286549547	6
75746259	7
102717436	6
277245931	6
502786642	6
1513445378	6
1597816304	7
1629673561	6
1705075597	6
1969317824	6
69523626	6
395406805	6
704824094	7
1715603816	6
241101712	7
822909908	1
1610783240	7
79989142	7
88595898	2
89492277	7
97003228	7
1082215110	6
1109692266	6
1113049489	6
1162729628	7
115592426	6
118618498	2
132547999	7
146847270	7
238065021	6
258032705	6
317067899	6
357100696	6
519623407	6
1115772350	7
1280945942	6
1879824925	6
14128489	7
17453539	6
96797152	6
832909142	6
1293856740	6
1399037016	7
1456100773	7
1549000093	6
1579470715	6
1602863232	6
74984870	1
86331810	6
123491530	6
337065278	6
1175172799	7
1413038280	6
70113736	6
1559734404	6
1597795844	7
1841481014	6
81805884	6
144150511	6
162329057	6
320201775	7
961054086	6
1159230427	7
41157733	11
77913591	6
132576117	7
261216913	6
1171262540	7
30174676	6
50708133	7
80378256	7
107985062	7
120373248	2
123903674	6
131251989	6
301032173	6
465163515	7
1592132784	7
1620882618	6
1670289014	6
149023304	7
298938630	6
419433537	7
622062599	7
943068600	6
1496392568	6
1527751369	7
1704816942	7
71318122	6
76674373	7
115283358	6
193171372	6
1052284369	6
1404633632	2
1563553934	6
1592142024	6
19760270	7
29190592	6
75983757	6
78841239	6
116150073	6
1588157882	7
543207920	7
1231484029	6
1322911999	7
1871304199	6
61673391	2
197369098	6
607935619	7
710515212	6
1026130310	6
37928303	6
94343337	6
95655914	6
101701599	6
108330046	6
140822402	6
210500967	7
316546858	6
83874206	7
90817644	7
125878286	7
134141933	6
283516719	7
376075938	6
1200761106	7
1322771024	6
44565895	6
124204931	7
1563896917	11
73133761	6
88134490	6
94801966	6
138057436	6
150388277	7
161740619	6
445625990	6
1177894657	7
1592219599	7
1705072807	6
100392687	6
313783592	6
1704887563	6
1868708995	7
51657858	2
147696538	6
173064517	7
237403907	6
320149531	6
1478186630	6
1485825918	7
1493858515	7
1705100804	6
159402539	7
309543030	6
367766733	6
472979726	6
1342399172	7
1610799324	7
83763291	6
122105884	6
361913249	7
416638715	6
556238124	7
9909452	7
44148509	6
75203957	6
89142444	6
254405503	7
1401650874	6
1539236653	2
121068574	6
140308818	6
153383005	6
159389237	6
164970757	6
185232418	6
1329783578	6
40671414	7
41567638	6
137606960	7
239269162	7
324991510	7
366247774	7
619588289	6
906176959	6
1228758266	6
1352734856	6
1368782430	7
1718010674	6
14905139	7
45261768	6
56096879	7
103796498	7
171355483	6
1033997960	2
1413087770	6
1534328886	6
1899321416	7
46178290	6
104457825	2
138602218	7
212498477	7
214020805	6
411682714	6
773332458	7
1522932060	7
70183588	6
77221011	7
117466356	7
121224743	7
135092917	6
357234722	6
1175183929	7
1435942711	7
1895399130	6
1978602440	7
28857564	11
129747368	6
313479710	6
327191499	6
355954520	6
355989081	7
484955678	6
605640136	6
813355915	6
1198632541	6
119363955	7
162068419	6
170215458	6
170670625	6
258385252	6
282000483	7
328970145	6
796286414	7
1705077800	7
1715593603	7
48047398	6
63645078	7
98816334	7
142197895	6
142624406	7
161649479	6
605543984	6
1175322180	7
1704830576	7
1896960258	6
50338130	6
72003363	6
101194270	6
142547063	6
256556336	6
348674113	6
480506002	6
1174666722	7
1711850071	7
4001151	6
24063332	7
116152001	7
129717292	6
221714654	7
221720571	6
310997584	6
313258508	6
1350095394	6
61138471	6
75719681	6
182078486	6
229819195	7
232510202	6
243549932	6
535217383	7
551298827	6
1124064192	6
1634234689	6
1672309262	6
1875316848	7
55187263	6
66946322	6
82310025	2
161634802	6
1070254730	7
1454387251	6
1564723952	2
1610866591	7
20963854	7
32899719	7
550095069	7
708461150	6
1715601637	6
33217158	7
36648285	6
339828563	6
581527148	6
730974469	6
1177819218	7
1181114252	7
1407586560	6
1706219190	7
1910530320	6
101062976	7
162967620	6
491084867	7
721564232	1
1953728839	2
453947486	6
922608115	6
1175162167	7
1290481664	6
1352568404	6
85530493	6
143381497	6
238064084	6
334288533	6
1184854238	7
1434813344	6
1462382360	7
1511157306	6
19791947	6
86604098	7
242228168	6
294696127	7
454117948	6
79777165	7
151367227	6
169840361	6
474948000	6
1175355943	7
1510191283	6
1605744104	6
1610855066	7
1678385599	7
1705097533	7
102742862	6
105400602	2
372846276	6
410718535	6
564233713	7
602767623	7
1304669395	6
1951999609	7
20906660	2
139018536	7
238035101	6
327434221	7
1103117258	2
1174797804	7
1319646870	6
1552480740	6
1588147058	6
1704882343	6
1713482100	6
18237781	7
22185587	6
