This file contains the values from configuration/version of the experiment in an excel file under columns "WITHOUT Needs & Values (just one trait for F1 and F2)". The excel file is "preprocessed files/OCEAN-Big-2.xlsx"
88016028	2
94408650	1
124254344	1
138381730	1
894808387	2
1574409936	3
1065776492	1
1588162976	1
1597898852	1
28086388	1
92256083	1
154030847	2
185097402	1
296319472	1
54673679	1
63080343	1
153168051	2
198253415	1
344000453	1
636675547	1
1619153983	2
43180458	2
137783313	1
360793798	1
548766597	2
1341425636	3
1704664106	1
1929809022	1
17806480	2
72771671	1
74776290	2
94069568	1
376879820	1
399972090	4
604430370	4
773726504	1
1174869060	1
95534983	2
111207064	1
133564039	1
269672755	2
1503230466	3
1662604596	4
43124735	2
563896772	1
1021825579	1
1705069327	3
1711830224	3
86561338	2
106979496	1
121158213	3
123530812	1
286549547	2
75746259	2
102717436	3
277245931	4
502786642	2
1513445378	1
1597816304	1
1629673561	1
1705075597	3
1969317824	4
69523626	1
395406805	4
704824094	1
1715603816	3
241101712	1
822909908	2
1610783240	1
79989142	1
88595898	2
89492277	2
97003228	2
1082215110	2
1109692266	4
1113049489	1
1162729628	1
115592426	1
118618498	2
132547999	1
146847270	1
238065021	4
258032705	2
317067899	2
357100696	4
519623407	1
1115772350	2
1280945942	2
1879824925	4
14128489	2
17453539	2
96797152	2
832909142	1
1293856740	2
1399037016	1
1456100773	1
1549000093	2
1579470715	2
1602863232	2
74984870	4
86331810	1
123491530	1
337065278	3
1175172799	1
1413038280	4
70113736	4
1559734404	2
1597795844	1
1841481014	3
81805884	1
144150511	1
162329057	4
320201775	3
961054086	1
1159230427	3
41157733	2
77913591	2
132576117	1
261216913	1
1171262540	1
30174676	2
50708133	1
80378256	1
107985062	1
120373248	2
123903674	1
131251989	1
301032173	1
465163515	3
1592132784	1
1620882618	3
1670289014	1
149023304	2
298938630	1
419433537	4
622062599	2
943068600	1
1496392568	3
1527751369	1
1704816942	1
71318122	2
76674373	1
115283358	1
193171372	3
1052284369	2
1404633632	4
1563553934	1
1592142024	1
19760270	1
29190592	1
75983757	1
78841239	1
116150073	2
1588157882	1
543207920	1
1231484029	2
1322911999	1
1871304199	2
61673391	4
197369098	3
607935619	4
710515212	2
1026130310	1
37928303	2
94343337	2
95655914	4
101701599	2
108330046	1
140822402	2
210500967	1
316546858	4
83874206	2
90817644	2
125878286	2
134141933	3
283516719	1
376075938	3
1200761106	1
1322771024	2
44565895	2
124204931	1
1563896917	1
73133761	2
88134490	3
94801966	1
138057436	2
150388277	1
161740619	1
445625990	4
1177894657	1
1592219599	1
1705072807	3
100392687	2
313783592	1
1704887563	3
1868708995	1
51657858	2
147696538	3
173064517	1
237403907	4
320149531	1
1478186630	1
